check_id,path,start_line,start_col,end_line,end_col
java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java,95,13,95,47
java.servlets.security.tainted-cmd-from-http-request.tainted-cmd-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java,95,13,95,47
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java,42,9,42,40
java.servlets.security.tainted-cmd-from-http-request-deepsemgrep.tainted-cmd-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java,87,32,87,41
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java,113,17,113,48
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,110,17,110,48
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java,109,17,109,48
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java,42,9,42,40
java.servlets.security.tainted-session-from-http-request-deepsemgrep.tainted-session-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java,73,9,73,52
java.servlets.security.tainted-session-from-http-request.tainted-session-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java,73,9,73,53
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java,75,9,79,75
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java,42,9,42,40
java.servlets.security.tainted-session-from-http-request-deepsemgrep.tainted-session-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java,68,9,68,53
java.servlets.security.tainted-session-from-http-request.tainted-session-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java,68,9,68,54
java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java,68,49,68,52
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java,42,9,42,40
java.servlets.security.tainted-session-from-http-request-deepsemgrep.tainted-session-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java,78,9,78,57
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00100.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00100.java,42,9,42,40
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00101.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00101.java,42,9,42,40
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00102.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00102.java,42,9,42,40
java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00102.java,72,13,73,94
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java,42,9,42,40
java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java,75,13,77,65
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00104.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00104.java,42,9,42,40
java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00104.java,75,13,75,86
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java,42,9,42,40
java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java,75,13,78,53
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00106.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00106.java,42,9,42,40
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java,42,9,42,40
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00108.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00108.java,42,9,42,40
java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00108.java,91,13,91,54
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00109.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00109.java,42,9,42,40
java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00109.java,79,13,79,75
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00110.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00110.java,42,9,42,40
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00111.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00111.java,42,9,42,40
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00112.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00112.java,42,9,42,40
java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00112.java,72,13,74,54
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00113.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00113.java,42,9,42,40
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00114.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00114.java,42,9,42,40
java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00114.java,75,13,77,72
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00115.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00115.java,42,9,42,40
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00116.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00116.java,42,9,42,40
java.servlets.security.tainted-xpath-from-http-request-deepsemgrep.tainted-xpath-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00116.java,90,40,90,50
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00117.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00117.java,42,9,42,40
java.lang.security.audit.tainted-xpath-from-http-request.tainted-xpath-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00117.java,89,29,90,99
java.servlets.security.tainted-xpath-from-http-request.tainted-xpath-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00117.java,89,29,90,99
java.servlets.security.tainted-xpath-from-http-request-deepsemgrep.tainted-xpath-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00117.java,89,40,89,50
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00117.java,96,17,96,79
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00118.java,42,9,42,40
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00118.java,42,9,42,40
java.lang.security.audit.tainted-xpath-from-http-request.tainted-xpath-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00118.java,87,29,87,65
java.servlets.security.tainted-xpath-from-http-request.tainted-xpath-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00118.java,87,29,87,65
java.servlets.security.tainted-xpath-from-http-request-deepsemgrep.tainted-xpath-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00118.java,87,41,87,51
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00118.java,89,13,89,88
java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,89,42,89,86
java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,89,80,89,85
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,136,13,136,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,142,13,142,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,148,13,148,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,154,13,154,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,160,13,160,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,166,13,166,52
java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,73,42,73,86
java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,73,80,73,85
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,120,13,120,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,126,13,126,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,132,13,132,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,138,13,138,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,144,13,144,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,150,13,150,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,128,13,128,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,134,13,134,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,140,13,140,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,146,13,146,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,152,13,152,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,158,13,158,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00122.java,118,13,118,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00122.java,124,13,124,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00122.java,130,13,130,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00122.java,136,13,136,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00122.java,142,13,142,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00122.java,148,13,148,52
java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00123.java,64,69,64,91
java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00123.java,67,42,67,86
java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00123.java,67,80,67,85
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00123.java,119,13,119,52
java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00124.java,69,69,69,91
java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00124.java,72,42,72,86
java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00124.java,72,80,72,85
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00124.java,124,13,124,52
java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00125.java,64,69,64,91
java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00125.java,67,42,67,86
java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00125.java,67,80,67,85
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00125.java,119,13,119,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00126.java,121,13,121,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00127.java,130,13,130,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00128.java,125,13,125,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00129.java,120,13,120,52
java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00130.java,139,13,139,52
java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00131.java,72,22,72,56
java.servlets.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00131.java,72,22,72,56
java.servlets.security.httpservlet-path-traversal-deepsemgrep.httpservlet-path-traversal-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00131.java,72,52,72,55
java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00132.java,77,19,77,74
java.servlets.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00132.java,77,19,77,74
java.servlets.security.httpservlet-path-traversal-deepsemgrep.httpservlet-path-traversal-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00132.java,77,47,77,73
java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00133.java,63,19,63,56
java.servlets.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00133.java,63,19,63,56
java.servlets.security.httpservlet-path-traversal-deepsemgrep.httpservlet-path-traversal-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00133.java,63,47,63,55
java.servlets.security.httpservlet-path-traversal-deepsemgrep.httpservlet-path-traversal-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00134.java,75,46,75,91
java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00135.java,83,34,84,92
java.servlets.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00135.java,83,34,84,92
java.servlets.security.httpservlet-path-traversal-deepsemgrep.httpservlet-path-traversal-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00135.java,84,46,84,91
java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00136.java,78,13,78,64
java.servlets.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00136.java,78,13,78,64
java.servlets.security.httpservlet-path-traversal-deepsemgrep.httpservlet-path-traversal-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00136.java,78,48,78,56
java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00136.java,91,21,91,31
java.servlets.security.httpservlet-path-traversal.httpservlet-path-traversal,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00136.java,91,21,91,31
java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00138.java,72,21,72,58
java.servlets.security.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00138.java,72,21,72,58
java.servlets.security.tainted-ldapi-from-http-request-deepsemgrep.tainted-ldapi-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00138.java,72,38,72,44
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00138.java,81,21,89,54
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00140.java,100,13,100,44
java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00141.java,64,17,64,83
java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00141.java,66,17,66,77
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00146.java,59,9,59,67
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00148.java,60,9,60,75
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00149.java,56,9,56,96
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00150.java,60,9,60,96
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00152.java,73,9,73,56
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00154.java,73,9,73,42
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00155.java,56,9,56,42
java.servlets.security.servletresponse-writer-xss-deepsemgrep.servletresponse-writer-xss-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00156.java,64,36,64,53
java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00157.java,59,9,59,40
java.servlets.security.servletresponse-writer-xss.servletresponse-writer-xss,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00157.java,59,9,59,41
java.servlets.security.servletresponse-writer-xss-deepsemgrep.servletresponse-writer-xss-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00157.java,59,36,59,39
java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00158.java,68,9,68,36
java.servlets.security.tainted-cmd-from-http-request.tainted-cmd-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00158.java,68,9,68,36
java.servlets.security.tainted-cmd-from-http-request-deepsemgrep.tainted-cmd-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00158.java,70,48,70,55
java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00159.java,67,9,67,54
java.servlets.security.tainted-cmd-from-http-request.tainted-cmd-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00159.java,67,9,67,54
java.servlets.security.tainted-cmd-from-http-request-deepsemgrep.tainted-cmd-from-http-request-deepsemgrep,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00159.java,67,48,67,52
java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00159.java,70,13,70,36
java.servlets.security.tainted-cmd-from-http-request.tainted-cmd-from-http-request,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00159.java,70,13,70,36
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00160.java,97,13,97,44
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00161.java,95,13,95,44
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00162.java,88,13,88,44
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00163.java,89,13,89,44
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00164.java,93,13,93,44
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00165.java,91,13,91,44
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00166.java,89,13,89,44
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00167.java,96,13,96,44
